scenario,year,avg_knowledge,avg_computational,pisa_like,inequality_cv,tech_ready_share,economy_productivity,capital_attraction,innovation_capacity,education_investment,effective_spending,spending_loss,institutional_quality
Boa_educacao_mau_ambiente_institucional,20,0.44046273529736196,0.15223726997547998,293.6100686724404,0.2847241013052582,0.0,1.0799663611717782,1.1618700761153167,0.5664578972068353,1.2708412690798285,0.38824200770388756,0.882599261375941,0.46466666666666656
Ciclo_virtuoso_completo,0,0.19970542932513438,0.0,265.97643434601076,0.24870278906144294,0.0,1.0,1.0,0.5,1.35,1.1167200000000002,0.23327999999999993,1.1687500000000002
Ciclo_virtuoso_completo,1,0.27429997225660013,0.07972332910391217,276.32878088124323,0.22582575906856842,0.0,1.0108987925501893,1.0215346024961631,0.5088510210245352,1.3664374324613626,1.1303170441320392,0.23612038832932347,1.1687500000000002
Ciclo_virtuoso_completo,2,0.34914751191781557,0.16647598554353213,287.0879801583195,0.2450565108798663,0.0,1.0219964069588816,1.0434137445267204,0.5178147743563077,1.383411234924927,1.1443577735298995,0.23905346139502748,1.1687500000000002
Ciclo_virtuoso_completo,3,0.42479180132826105,0.26043550601930077,298.30729693732246,0.27138301850926366,0.0,1.0333279994267262,1.0656671900266914,0.5269146815073349,1.4009392611232963,1.1588569568011906,0.24208230432210565,1.1687500000000002
Ciclo_virtuoso_completo,4,0.5009758160381506,0.3611661196222371,309.9422018622751,0.2910987509014211,0.0,1.0449543798975351,1.0883458222936393,0.536193762035531,1.4190417157105324,1.1738313072357525,0.24521040847477993,1.1687500000000002
Ciclo_virtuoso_completo,5,0.5768559288141905,0.4689998390443683,321.9434654525755,0.3088386357522157,0.0,1.0569618032601693,1.111522300757289,0.5457137990370252,1.4377421070455243,1.1893002709480578,0.2484418360974665,1.1687500000000002
Ciclo_virtuoso_completo,6,0.6541610848541194,0.5838330168249728,334.4437027137031,0.3222458581655856,0.0,1.069389444857933,1.1352339099873048,0.5554977079537305,1.4570659931868934,1.2052849895641982,0.2517810036226953,1.1687500000000002
Ciclo_virtuoso_completo,7,0.7317857489997289,0.7063894405355853,347.3942791494355,0.3355618873100277,0.0,1.0823228996701315,1.1595559766418615,0.5656033959260058,1.477042603023631,1.2218096412211474,0.25523296180248356,1.1687500000000002
Ciclo_virtuoso_completo,8,0.8097863298723967,0.8359996782737817,360.7628886948497,0.3462244943680391,0.0,1.095831925429251,1.1845532342274234,0.5760743495587317,1.4977045742841024,1.2389012238478097,0.25880335043629277,1.1687500000000002
